Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
185000,0.3010711,0.034793355,0.08070572,1.6418432,0.00024539293,0.0,3.160600372211775,957.625,3.1606006445363164
190000,0.32179663,0.09114159,0.06866068,1.5863229,0.0002436817,1.0,4.000500341528095,992.5,4.000500958412886
195000,0.4707803,0.034832228,0.06731507,1.6028744,0.00024226385,1.0,7.526000611949712,470.0,7.526001513004303
200000,0.46613,0.056293815,0.06616585,1.5727215,0.00024067175,1.0,3.171057406214199,964.8571428571429,3.171058014035225
205000,0.47430518,0.036577567,0.06993565,1.5864894,0.0002392081,1.0,5.899350420833798,844.375,6.532467643419902
210000,0.50761527,0.049462665,0.075592525,1.5397891,0.00023776948,1.0,4.178733819862828,815.3333333333334,4.107241068780422
215000,0.5295239,0.11974979,0.06872292,1.5699496,0.00023621993,1.0,3.37150035740342,954.6666666666666,3.3715009801089764
220000,0.4742298,0.05998466,0.07803354,1.5658697,0.00023477983,1.0,3.6353204859886317,957.8,3.6353212341666223
225000,0.49528724,0.05566008,0.07508319,1.5882478,0.00023320974,1.0,2.26776031749323,925.6,2.2677610948681832
230000,0.5133664,0.045426015,0.06375421,1.5181059,0.00023173561,1.0,4.3828337055553375,943.6666666666666,4.382834114134312
235000,0.46019953,0.022154223,0.066598356,1.4959935,0.00023019711,1.0,4.678633734545049,980.8333333333334,4.678634095937014
240000,0.5203929,0.06536585,0.06870569,1.4787741,0.00022876753,1.0,5.297240462340414,697.2,5.297240912914276
245000,0.5762309,0.11271611,0.06776913,1.4609096,0.00022721998,1.0,4.949428989285869,759.1428571428571,4.949429689773491
250000,0.6350927,0.06976996,0.07114149,1.4717487,0.00022577234,1.0,5.9445671258339035,716.3333333333334,5.944568098833163
255000,0.54427874,0.09456807,0.06727878,1.4334934,0.00022432567,1.0,4.742743257399915,822.7142857142857,4.742744112653392
260000,0.56747097,0.15776101,0.061428607,1.4158063,0.00022272933,1.0,3.0731431924338852,778.1428571428571,3.0731441048639163
265000,0.65577126,0.08980687,0.06863023,1.3680903,0.00022125,2.0,6.963000517280307,533.0,6.963001050055027
270000,0.6426931,0.07511419,0.05798942,1.3467067,0.00021983514,2.0,4.2801254879450426,838.625,4.280126264318824
275000,0.6164659,0.069038294,0.06261621,1.3086401,0.00021832022,2.0,6.834950443299022,660.0,6.834950942546129
280000,0.7957699,0.07693686,0.06590101,1.2879406,0.00021673224,2.0,6.389400427272036,605.8181818181819,6.389400851997462
285000,0.87217784,0.06648141,0.06729259,1.2835041,0.00021524208,2.0,7.0409804816357795,554.6,6.97428980221351
290000,0.93322206,0.118622616,0.07234397,1.2722126,0.0002137874,2.0,6.139825467107585,481.375,6.306645704640283
295000,0.97708076,0.15828165,0.06208772,1.2861996,0.00021216994,2.0,5.27380044891366,720.7142857142857,5.273801402321884
300000,1.0019772,0.09609753,0.07086163,1.2629639,0.00021071195,2.0,4.883022658061236,667.4444444444445,4.883023457394706
305000,0.9864247,0.10190596,0.062300272,1.2803955,0.00020922287,2.0,5.90353380712784,536.6666666666666,5.903534428940879
310000,0.9793905,0.123879276,0.064735726,1.2694796,0.00020773754,2.0,6.179022720135334,594.0,5.999501037411392
315000,1.1676389,0.09764973,0.072959684,1.2473832,0.00020611321,3.0,7.205225511454046,416.125,7.250778943300247
320000,1.044149,0.16446064,0.066001296,1.2774304,0.00020481381,3.0,5.095422642771155,566.8888888888889,5.095423620608118
325000,0.972395,0.17309982,0.07488203,1.261741,0.0002032041,3.0,5.077444878898354,584.4444444444445,5.077445675929387
330000,0.9863083,0.16848455,0.06240006,1.2398173,0.00020174503,3.0,5.45977169694379,535.8571428571429,5.459772584693773
335000,0.90362537,0.14143191,0.065073416,1.2565967,0.00020029033,3.0,4.59185037665884,529.125,4.591851530596614
340000,0.90484214,0.07301818,0.06902864,1.201749,0.00019878443,3.0,4.968955985839582,692.3333333333334,4.96895669400692
345000,0.7429209,0.10772853,0.06981519,1.224264,0.0001971271,3.0,3.7281670578522608,766.1666666666666,3.728167813271284
350000,0.82219046,0.15261799,0.058835518,1.2146192,0.00019579916,3.0,5.6436805227771405,551.8,5.643681508302689
355000,0.90943587,0.10116128,0.06928617,1.1907338,0.00019427361,3.0,6.50737821815225,488.77777777777777,6.507378950715065
360000,1.1246116,0.13096562,0.06778717,1.1768317,0.00019273815,4.0,5.625145826890895,461.90909090909093,5.625146708705208
365000,1.1363581,0.083183095,0.06817288,1.1810063,0.00019115358,4.0,6.701073183783922,476.90909090909093,6.905701173841953
370000,1.225702,0.10937013,0.06338865,1.1837143,0.00018981869,4.0,7.192800394233523,470.0,6.939001002907753
375000,1.181383,0.09787288,0.071041614,1.1801445,0.00018822345,4.0,6.796600441960618,499.5,6.796601091325283
380000,1.0948628,0.13393286,0.063597724,1.1778753,0.00018676148,4.0,5.024800422290961,526.6666666666666,5.024801451298925
385000,0.98992705,0.1686775,0.06740792,1.1504511,0.00018514125,4.0,4.847222635393134,482.22222222222223,4.8472234308719635
390000,0.8928788,0.104910016,0.07036478,1.1092877,0.00018378392,4.0,6.5547640681774775,532.0909090909091,6.554764597253366
395000,1.0554007,0.08943468,0.073273934,1.1326439,0.00018232511,4.0,6.6162604748504235,479.8,6.616261222958565
400000,1.0910677,0.11293244,0.067350894,1.1172141,0.00018083933,5.0,6.206800398583125,503.57142857142856,6.206800875919206
405000,1.0548826,0.12416684,0.06902327,1.1146084,0.00017907334,5.0,5.520711470162496,475.22222222222223,5.520712519685428
410000,1.0710145,0.09785902,0.07445617,1.0426916,0.00017774793,5.0,6.430091384755955,475.3636363636364,6.430092261596159
415000,1.0973209,0.06283127,0.069256224,1.069194,0.00017622455,5.0,7.539150494732894,457.1666666666667,7.543255670504137
420000,1.0715126,0.09332389,0.0703761,1.0720413,0.00017470289,5.0,7.101100499314877,561.3333333333334,7.157229649169104
425000,1.1063423,0.1849964,0.072640106,0.9934006,0.00017326957,5.0,4.652780499588698,543.0,4.652781419456005
430000,1.0650369,0.07623782,0.06537698,0.9598529,0.00017177095,5.0,5.659127730347047,518.9090909090909,5.6591287024996495
435000,1.1298375,0.08619241,0.06847286,0.97996294,0.00017025771,5.0,7.2640186276667835,459.8181818181818,7.264019096439535
440000,1.1939429,0.10037602,0.06474601,0.99059,0.00016878442,5.0,7.194267122669974,468.6666666666667,7.194267683558994
445000,1.2202713,0.11639628,0.060334276,0.96909803,0.00016724336,6.0,6.60590043089663,390.6666666666667,6.6059011941154795
450000,1.3077953,0.13647765,0.07031045,0.94662106,0.00016577044,6.0,6.460850437360932,410.9375,6.460850917734206
455000,1.4571903,0.1341065,0.06760859,0.94678986,0.0001642168,6.0,7.201815793666845,334.0769230769231,7.201816311249366
460000,1.4403512,0.18465845,0.075483456,0.96233284,0.00016273712,6.0,6.327714726511788,383.5,6.32771535217762
465000,1.4432014,0.14834784,0.065985195,0.9797919,0.00016121841,6.0,6.360943334509751,350.57142857142856,6.360944020961012
470000,1.4267097,0.1436992,0.066204995,0.9201243,0.00015974196,6.0,6.795833772125964,367.8333333333333,6.79583428427577
475000,1.4702594,0.118897766,0.06333019,0.8486765,0.00015822341,7.0,6.239185055341715,296.7692307692308,6.239185737875792
480000,1.455363,0.13522892,0.07074142,0.8400254,0.0001567602,7.0,6.1593861354049295,408.85714285714283,6.159386532647269
485000,1.5683341,0.14715284,0.07084839,0.90612686,0.00015527861,7.0,6.922554285802807,305.7692307692308,7.11160094042619
490000,1.5105113,0.13355133,0.053693637,0.91685545,0.00015374178,7.0,6.61405381920437,383.06666666666666,6.49155106022954
495000,1.47957,0.19323021,0.06520447,0.91416985,0.00015219522,7.0,5.93088620204279,352.0,5.930887021124363
500000,1.5002061,0.11519382,0.063380286,0.8919635,0.00015069424,7.0,7.237700400408357,331.07142857142856,7.237701042422226
505000,1.4935184,0.2732477,0.066262804,0.8884209,0.00014930841,7.0,5.069386137882248,356.2857142857143,5.069387062319687
510000,1.5581946,0.16001649,0.071187794,0.8656791,0.00014779576,7.0,6.992388653897626,299.2352941176471,6.992389147772508
515000,1.49044,0.15336373,0.071740985,0.8710734,0.00014626258,7.0,5.844883753355437,402.0,5.844884509841601
520000,1.4001558,0.13283491,0.06669146,0.92492926,0.00014474575,7.0,6.334757541622301,376.57142857142856,6.3347580805420876
525000,1.3747323,0.15461019,0.07103458,0.89536434,0.00014327616,7.0,6.980471923232211,373.7142857142857,6.980472495513303
